Order ID,Order Date,Ship Date,Region,State,Segment,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount %,Sales,Profit,Customer Name
ORD-101086,2024-03-14,2024-03-17,South,North Carolina,Home Office,Technology,Phones,Machines Model 5 (Technology),1,631.85,0.0,631.85,146.24,Lambda Solutions
ORD-101087,2023-10-04,2023-10-11,South,Alabama,Corporate,Furniture,Tables,Phones Model 3 (Technology),1,258.97,0.0,258.97,43.06,Delta Inc
ORD-101088,2022-08-11,2022-08-13,West,Arizona,Corporate,Office Supplies,Binders,Furnishings Model 1 (Furniture),3,20.15,-0.0,60.45,11.99,Gamma Enterprises
ORD-101089,2022-08-07,2022-08-09,West,California,Consumer,Office Supplies,Paper,Art Model 1 (Office Supplies),3,9.34,0.0,28.02,2.6,Alpha LLC
ORD-101090,2023-07-06,2023-07-08,South,North Carolina,Consumer,Furniture,Furnishings,Bookcases Model 6 (Furniture),1,124.53,0.0,124.53,36.08,Zeta Corp
ORD-101091,2023-09-25,2023-09-26,South,Louisiana,Corporate,Office Supplies,Paper,Binders Model 1 (Office Supplies),5,22.06,0.0,110.3,21.63,Zeta LLC
ORD-101092,2022-07-19,2022-07-25,East,Florida,Home Office,Furniture,Chairs,Bookcases Model 4 (Furniture),1,147.24,15.0,125.15,18.06,Kappa Solutions
ORD-101093,2022-03-18,2022-03-23,West,Nevada,Consumer,Furniture,Bookcases,Accessories Model 2 (Technology),4,137.63,0.0,550.52,57.97,Delta LLC
ORD-101094,2022-11-26,2022-12-05,East,Florida,Consumer,Technology,Machines,Paper Model 8 (Office Supplies),3,308.62,15.0,786.98,58.1,Zeta Inc
ORD-101095,2024-01-08,2024-01-18,South,Tennessee,Consumer,Furniture,Furnishings,Furnishings Model 1 (Furniture),3,181.7,-0.0,545.1,86.8,Beta LLC
ORD-101096,2024-10-15,2024-10-17,South,Alabama,Consumer,Office Supplies,Binders,Labels Model 4 (Office Supplies),2,3.64,0.0,7.28,2.25,Lambda Inc
ORD-101097,2022-12-14,2022-12-19,West,Washington,Consumer,Technology,Machines,Binders Model 6 (Office Supplies),3,341.43,0.0,1024.29,171.76,Beta LLC
ORD-101098,2024-08-01,2024-08-06,South,Louisiana,Home Office,Office Supplies,Paper,Chairs Model 6 (Furniture),4,21.33,0.0,85.32,34.12,Lambda Corp
ORD-101099,2024-01-15,2024-01-20,East,Florida,Corporate,Technology,Accessories,Paper Model 7 (Office Supplies),3,837.01,10.0,2259.93,397.47,Zeta Inc
ORD-101100,2022-06-20,2022-06-27,East,Massachusetts,Home Office,Technology,Phones,Art Model 10 (Office Supplies),3,384.05,0.0,1152.15,148.07,Alpha LLC
ORD-101101,2022-01-17,2022-01-20,South,Louisiana,Corporate,Office Supplies,Paper,Art Model 3 (Office Supplies),7,3.58,10.02,22.55,8.05,Beta LLC
ORD-101102,2024-03-06,2024-03-14,Central,Michigan,Home Office,Office Supplies,Art,Phones Model 3 (Technology),4,20.11,0.0,80.44,16.75,Lambda Corp
ORD-101103,2022-06-25,2022-06-28,Central,Texas,Corporate,Office Supplies,Paper,Paper Model 2 (Office Supplies),1,3.99,5.01,3.79,1.27,Beta Inc
ORD-101104,2023-12-03,2023-12-13,East,Pennsylvania,Consumer,Furniture,Tables,Paper Model 9 (Office Supplies),2,217.45,0.0,434.9,59.92,Gamma Solutions
ORD-101105,2022-10-26,2022-10-30,East,New York,Corporate,Technology,Storage,Bookcases Model 8 (Furniture),4,311.53,0.0,1246.12,247.26,Kappa Solutions
ORD-101106,2023-03-14,2023-03-15,West,California,Corporate,Technology,Storage,Furnishings Model 5 (Furniture),2,404.7,15.0,687.99,70.07,Gamma Corp
ORD-101107,2022-10-18,2022-10-20,West,California,Corporate,Office Supplies,Art,Storage Model 2 (Technology),1,20.2,10.0,18.18,3.82,Delta Inc
ORD-101108,2023-01-12,2023-01-13,West,Nevada,Consumer,Office Supplies,Labels,Tables Model 2 (Furniture),2,19.35,0.0,38.7,10.96,Zeta Solutions
ORD-101109,2024-09-13,2024-09-21,East,New Jersey,Home Office,Technology,Storage,Binders Model 6 (Office Supplies),2,273.06,0.0,546.12,65.8,Kappa Corp
ORD-101110,2023-02-11,2023-02-13,Central,Missouri,Home Office,Technology,Accessories,Binders Model 2 (Office Supplies),3,419.79,0.0,1259.37,161.0,Zeta Corp
ORD-101111,2022-11-05,2022-11-13,South,Tennessee,Home Office,Office Supplies,Binders,Machines Model 2 (Technology),5,6.18,0.0,30.9,8.94,Kappa Inc
ORD-101112,2024-12-02,2024-12-03,South,Alabama,Home Office,Technology,Storage,Phones Model 2 (Technology),2,799.01,5.0,1518.12,205.77,Beta Corp
ORD-101113,2023-03-24,2023-03-28,East,Florida,Corporate,Furniture,Furnishings,Tables Model 8 (Furniture),6,269.89,0.0,1619.34,341.64,Delta LLC
ORD-101114,2022-01-30,2022-02-05,South,Georgia,Consumer,Office Supplies,Labels,Labels Model 5 (Office Supplies),4,14.68,5.01,55.78,12.24,Lambda Solutions
ORD-101115,2024-04-27,2024-05-04,East,Florida,Consumer,Office Supplies,Labels,Chairs Model 5 (Furniture),1,16.43,0.0,16.43,5.25,Lambda Solutions
ORD-101116,2024-02-04,2024-02-07,Central,Ohio,Corporate,Technology,Storage,Binders Model 9 (Office Supplies),2,330.9,0.0,661.8,109.0,Kappa Inc
ORD-101117,2022-07-23,2022-07-25,South,Georgia,Corporate,Furniture,Bookcases,Art Model 9 (Office Supplies),5,44.11,5.0,209.52,22.1,Beta Solutions
ORD-101118,2022-07-24,2022-08-01,East,New York,Corporate,Technology,Machines,Machines Model 10 (Technology),2,496.35,0.0,992.7,62.39,Delta LLC
ORD-101119,2024-07-20,2024-07-29,East,New Jersey,Corporate,Office Supplies,Binders,Binders Model 5 (Office Supplies),3,14.46,20.01,34.7,5.13,Kappa Solutions
ORD-101120,2022-01-16,2022-01-22,Central,Missouri,Home Office,Office Supplies,Labels,Storage Model 3 (Technology),2,7.92,15.03,13.46,3.53,Epsilon Inc
ORD-101121,2024-04-29,2024-05-03,West,Nevada,Consumer,Furniture,Bookcases,Bookcases Model 4 (Furniture),7,216.34,0.0,1514.38,336.66,Zeta Enterprises
ORD-101122,2023-10-13,2023-10-19,West,Arizona,Corporate,Office Supplies,Paper,Art Model 2 (Office Supplies),2,15.55,0.0,31.1,4.75,Delta Enterprises
ORD-101123,2024-03-16,2024-03-17,South,North Carolina,Corporate,Office Supplies,Paper,Phones Model 2 (Technology),4,28.63,0.0,114.52,31.45,Gamma Solutions
ORD-101124,2023-10-14,2023-10-23,West,Oregon,Consumer,Furniture,Chairs,Labels Model 5 (Office Supplies),2,115.26,20.0,184.42,29.31,Kappa Inc
ORD-101125,2022-11-22,2022-11-28,West,California,Home Office,Furniture,Furnishings,Bookcases Model 2 (Furniture),1,245.89,0.0,245.89,24.9,Gamma Corp
ORD-101126,2022-06-11,2022-06-21,East,New Jersey,Consumer,Office Supplies,Labels,Tables Model 4 (Furniture),4,5.11,0.0,20.44,7.31,Delta Inc
ORD-101127,2023-02-01,2023-02-10,South,Tennessee,Consumer,Office Supplies,Binders,Furnishings Model 6 (Furniture),3,20.61,10.0,55.65,19.96,Gamma Corp
ORD-101128,2022-07-31,2022-08-02,East,Florida,Corporate,Furniture,Bookcases,Chairs Model 9 (Furniture),3,134.59,15.0,343.2,99.19,Epsilon LLC
ORD-101129,2022-07-10,2022-07-12,East,Massachusetts,Corporate,Furniture,Furnishings,Chairs Model 3 (Furniture),2,186.64,15.0,317.29,62.81,Alpha Solutions
ORD-101130,2022-05-31,2022-06-08,South,Georgia,Corporate,Furniture,Furnishings,Binders Model 9 (Office Supplies),4,303.71,0.0,1214.84,21.32,Lambda LLC
ORD-101131,2023-01-04,2023-01-09,West,Oregon,Corporate,Technology,Phones,Chairs Model 6 (Furniture),1,227.2,0.0,227.2,21.48,Zeta Solutions
ORD-101132,2022-01-11,2022-01-14,East,Massachusetts,Consumer,Furniture,Chairs,Art Model 8 (Office Supplies),3,357.81,15.0,912.42,234.56,Alpha Enterprises
ORD-101133,2024-11-14,2024-11-17,West,Washington,Corporate,Furniture,Chairs,Bookcases Model 4 (Furniture),1,217.25,15.0,184.66,32.3,Gamma LLC
ORD-101134,2022-06-20,2022-06-23,West,Nevada,Home Office,Furniture,Bookcases,Binders Model 5 (Office Supplies),3,121.65,10.0,328.46,48.29,Epsilon Solutions
ORD-101135,2024-10-12,2024-10-19,East,Pennsylvania,Consumer,Furniture,Tables,Tables Model 3 (Furniture),3,49.96,0.0,149.88,28.87,Epsilon Solutions
ORD-101136,2022-07-30,2022-08-09,Central,Missouri,Consumer,Office Supplies,Paper,Machines Model 2 (Technology),2,21.97,0.0,43.94,11.46,Lambda Solutions
ORD-101137,2024-07-02,2024-07-09,Central,Michigan,Corporate,Office Supplies,Binders,Art Model 8 (Office Supplies),4,14.27,10.0,51.37,15.31,Kappa LLC
ORD-101138,2023-12-24,2023-12-30,South,Georgia,Consumer,Office Supplies,Paper,Storage Model 4 (Technology),2,25.95,0.0,51.9,5.52,Epsilon Enterprises
ORD-101139,2024-04-19,2024-04-24,Central,Missouri,Consumer,Office Supplies,Art,Bookcases Model 4 (Furniture),5,27.91,0.0,139.55,37.27,Gamma Inc
ORD-101140,2024-05-29,2024-06-01,East,New York,Consumer,Furniture,Tables,Binders Model 8 (Office Supplies),1,190.94,10.0,171.85,41.25,Zeta Corp
ORD-101141,2022-01-20,2022-01-26,Central,Michigan,Corporate,Furniture,Furnishings,Art Model 3 (Office Supplies),5,140.1,0.0,700.5,176.41,Delta Enterprises
ORD-101142,2022-05-16,2022-05-23,West,Oregon,Home Office,Technology,Accessories,Chairs Model 4 (Furniture),2,149.24,0.0,298.48,76.72,Epsilon Enterprises
ORD-101143,2022-06-03,2022-06-13,South,Tennessee,Corporate,Technology,Storage,Binders Model 1 (Office Supplies),1,737.37,10.0,663.63,118.83,Delta LLC
ORD-101144,2022-04-12,2022-04-20,East,Massachusetts,Corporate,Office Supplies,Binders,Chairs Model 6 (Furniture),4,22.42,10.0,80.71,20.58,Gamma Enterprises
ORD-101145,2023-11-01,2023-11-11,East,Florida,Home Office,Furniture,Tables,Bookcases Model 3 (Furniture),2,18.52,0.0,37.04,4.9,Alpha Solutions
ORD-101146,2023-08-06,2023-08-09,South,Tennessee,Home Office,Furniture,Bookcases,Binders Model 4 (Office Supplies),2,141.52,0.0,283.04,33.53,Alpha Corp
ORD-101147,2024-08-20,2024-08-22,South,Tennessee,Corporate,Technology,Machines,Furnishings Model 6 (Furniture),3,65.98,10.0,178.15,1.23,Zeta Solutions
ORD-101148,2022-06-13,2022-06-22,Central,Texas,Corporate,Technology,Phones,Paper Model 1 (Office Supplies),4,596.74,5.0,2267.61,313.55,Lambda Solutions
ORD-101149,2022-09-06,2022-09-12,South,Georgia,Consumer,Furniture,Chairs,Bookcases Model 7 (Furniture),4,398.07,10.0,1433.05,203.85,Gamma Corp
ORD-101150,2023-10-24,2023-10-31,West,California,Home Office,Furniture,Tables,Machines Model 5 (Technology),2,68.37,5.0,129.9,29.79,Alpha Corp
ORD-101151,2023-06-16,2023-06-17,West,Washington,Home Office,Furniture,Tables,Binders Model 3 (Office Supplies),4,344.23,0.0,1376.92,248.57,Kappa Inc
ORD-101152,2022-12-15,2022-12-18,Central,Illinois,Consumer,Furniture,Tables,Storage Model 1 (Technology),3,334.18,0.0,1002.54,252.56,Kappa Solutions
ORD-101153,2022-09-08,2022-09-17,East,Florida,Corporate,Office Supplies,Art,Furnishings Model 6 (Furniture),1,0.41,9.76,0.37,0.08,Lambda LLC
ORD-101154,2022-07-08,2022-07-13,Central,Illinois,Home Office,Office Supplies,Paper,Phones Model 5 (Technology),5,6.46,0.0,32.3,6.32,Delta Corp
ORD-101155,2022-06-03,2022-06-11,West,California,Corporate,Technology,Accessories,Paper Model 10 (Office Supplies),2,181.52,0.0,363.04,69.6,Delta Solutions
ORD-101156,2022-08-03,2022-08-09,West,Arizona,Corporate,Technology,Machines,Accessories Model 8 (Technology),3,806.16,0.0,2418.48,25.24,Lambda LLC
ORD-101157,2024-10-30,2024-11-01,South,Alabama,Home Office,Office Supplies,Art,Paper Model 8 (Office Supplies),3,14.98,0.0,44.94,9.77,Delta Solutions
ORD-101158,2023-01-20,2023-01-22,West,Oregon,Home Office,Technology,Machines,Storage Model 2 (Technology),3,398.25,0.0,1194.75,98.46,Beta LLC
ORD-101159,2024-08-02,2024-08-04,Central,Ohio,Corporate,Furniture,Furnishings,Tables Model 4 (Furniture),1,253.08,0.0,253.08,34.15,Alpha Solutions
ORD-101160,2024-12-23,2024-12-31,East,New York,Corporate,Technology,Phones,Binders Model 6 (Office Supplies),1,283.61,5.0,269.43,47.88,Delta LLC
ORD-101161,2024-03-23,2024-04-01,East,Massachusetts,Corporate,Furniture,Furnishings,Furnishings Model 5 (Furniture),3,123.65,0.0,370.95,54.19,Beta Corp
ORD-101162,2024-02-23,2024-03-01,West,Oregon,Corporate,Office Supplies,Paper,Art Model 7 (Office Supplies),2,36.97,15.0,62.85,17.36,Lambda Enterprises
ORD-101163,2024-06-06,2024-06-08,Central,Ohio,Consumer,Furniture,Chairs,Chairs Model 5 (Furniture),5,105.49,-0.0,527.45,67.35,Alpha Enterprises
ORD-101164,2023-06-30,2023-07-04,West,California,Home Office,Office Supplies,Paper,Storage Model 3 (Technology),2,22.65,0.0,45.3,13.01,Kappa Solutions
ORD-101165,2024-03-15,2024-03-17,West,Washington,Consumer,Office Supplies,Paper,Tables Model 2 (Furniture),7,24.85,0.0,173.95,35.08,Zeta Inc
ORD-101166,2023-08-13,2023-08-14,West,Arizona,Corporate,Technology,Storage,Accessories Model 5 (Technology),4,76.66,0.0,306.64,29.46,Delta LLC
ORD-101167,2023-10-08,2023-10-10,West,Washington,Home Office,Office Supplies,Paper,Bookcases Model 2 (Furniture),3,14.57,0.0,43.71,11.48,Lambda Solutions
ORD-101168,2023-11-16,2023-11-17,West,Washington,Consumer,Furniture,Chairs,Phones Model 7 (Technology),2,7.91,0.0,15.82,1.04,Zeta Solutions
ORD-101169,2022-01-03,2022-01-11,South,Tennessee,Consumer,Furniture,Bookcases,Machines Model 5 (Technology),2,227.68,0.0,455.36,59.04,Epsilon LLC
ORD-101170,2024-12-11,2024-12-20,West,Oregon,Home Office,Furniture,Bookcases,Furnishings Model 9 (Furniture),1,113.57,0.0,113.57,12.77,Zeta Solutions
ORD-101171,2024-10-01,2024-10-07,South,Louisiana,Corporate,Technology,Storage,Furnishings Model 3 (Furniture),1,466.24,10.0,419.62,114.36,Lambda Corp
ORD-101172,2023-12-24,2023-12-29,Central,Missouri,Corporate,Technology,Storage,Chairs Model 5 (Furniture),3,120.63,0.0,361.89,46.51,Alpha LLC
ORD-101173,2024-04-20,2024-04-24,Central,Ohio,Consumer,Office Supplies,Art,Bookcases Model 4 (Furniture),4,8.82,0.0,35.28,11.28,Kappa Inc
ORD-101174,2023-02-27,2023-03-01,West,Nevada,Home Office,Technology,Phones,Furnishings Model 6 (Furniture),4,820.22,0.0,3280.88,485.93,Lambda Enterprises
ORD-101175,2022-12-25,2022-12-30,South,Louisiana,Corporate,Office Supplies,Art,Art Model 6 (Office Supplies),2,18.89,0.0,37.78,7.82,Epsilon Inc
ORD-101176,2023-01-26,2023-01-27,Central,Michigan,Corporate,Technology,Phones,Paper Model 6 (Office Supplies),2,383.85,10.0,690.93,59.09,Zeta Inc
ORD-101177,2022-08-14,2022-08-15,East,New Jersey,Corporate,Office Supplies,Paper,Labels Model 7 (Office Supplies),5,12.75,0.0,63.75,14.72,Gamma Inc
ORD-101178,2024-09-24,2024-09-29,West,Washington,Consumer,Furniture,Furnishings,Bookcases Model 6 (Furniture),5,20.62,0.0,103.1,24.11,Epsilon Enterprises
ORD-101179,2022-09-10,2022-09-11,East,New York,Consumer,Office Supplies,Labels,Phones Model 5 (Technology),2,11.69,5.0,22.21,6.49,Alpha Inc
ORD-101180,2022-10-10,2022-10-16,South,North Carolina,Home Office,Technology,Accessories,Chairs Model 2 (Furniture),2,160.46,5.0,304.87,13.64,Epsilon LLC
ORD-101181,2023-02-07,2023-02-14,Central,Illinois,Corporate,Office Supplies,Paper,Bookcases Model 5 (Furniture),2,39.0,15.0,66.3,16.96,Zeta LLC
ORD-101182,2024-03-02,2024-03-09,East,New York,Corporate,Office Supplies,Labels,Art Model 7 (Office Supplies),1,25.05,0.0,25.05,6.61,Gamma Enterprises
ORD-101183,2024-06-11,2024-06-17,South,Alabama,Consumer,Technology,Accessories,Furnishings Model 3 (Furniture),1,455.21,5.0,432.45,68.07,Kappa Enterprises
ORD-101184,2023-02-13,2023-02-18,East,Massachusetts,Consumer,Technology,Storage,Labels Model 10 (Office Supplies),1,385.98,0.0,385.98,77.04,Kappa Solutions
ORD-101185,2022-07-16,2022-07-19,East,Massachusetts,Corporate,Technology,Machines,Paper Model 10 (Office Supplies),2,858.88,0.0,1717.76,377.64,Kappa Solutions
ORD-101186,2024-05-11,2024-05-18,East,Florida,Consumer,Furniture,Furnishings,Chairs Model 2 (Furniture),3,113.85,-0.0,341.55,96.51,Epsilon LLC
ORD-101187,2024-11-14,2024-11-20,West,Arizona,Corporate,Technology,Machines,Bookcases Model 7 (Furniture),3,333.55,0.0,1000.65,109.77,Gamma Solutions
ORD-101188,2022-01-13,2022-01-21,South,North Carolina,Consumer,Office Supplies,Binders,Chairs Model 1 (Furniture),3,23.96,4.99,68.29,14.7,Epsilon Corp
ORD-101189,2023-11-14,2023-11-24,West,Washington,Corporate,Technology,Storage,Phones Model 9 (Technology),3,584.57,20.0,1402.97,166.05,Alpha Corp
ORD-101190,2024-11-12,2024-11-13,Central,Missouri,Consumer,Furniture,Furnishings,Chairs Model 8 (Furniture),1,150.19,0.0,150.19,19.47,Gamma Inc
ORD-101191,2023-09-29,2023-09-30,South,North Carolina,Consumer,Technology,Accessories,Chairs Model 5 (Furniture),2,412.57,10.0,742.63,114.83,Alpha LLC
ORD-101192,2022-09-05,2022-09-14,West,Oregon,Home Office,Furniture,Furnishings,Bookcases Model 4 (Furniture),7,162.91,0.0,1140.37,232.97,Lambda Solutions
ORD-101193,2022-04-24,2022-04-26,West,Nevada,Home Office,Furniture,Chairs,Machines Model 8 (Technology),5,212.9,10.0,958.05,147.68,Epsilon Enterprises
ORD-101194,2024-06-18,2024-06-28,West,Oregon,Consumer,Technology,Phones,Tables Model 4 (Furniture),3,72.61,-0.0,217.83,25.72,Delta LLC
ORD-101195,2024-11-13,2024-11-22,West,Nevada,Consumer,Office Supplies,Labels,Phones Model 6 (Technology),3,12.81,0.0,38.43,11.6,Lambda Inc
ORD-101196,2023-07-18,2023-07-25,East,New York,Corporate,Office Supplies,Art,Machines Model 5 (Technology),4,18.18,15.0,61.81,17.14,Gamma Corp
ORD-101197,2023-08-04,2023-08-12,West,Nevada,Home Office,Furniture,Tables,Bookcases Model 5 (Furniture),2,29.09,0.0,58.18,13.16,Lambda Corp
ORD-101198,2023-12-28,2023-12-31,East,Pennsylvania,Corporate,Office Supplies,Binders,Tables Model 1 (Furniture),5,12.57,0.0,62.85,15.61,Delta Inc
ORD-101199,2024-12-11,2024-12-18,East,New Jersey,Home Office,Technology,Accessories,Binders Model 6 (Office Supplies),4,456.69,0.0,1826.76,171.08,Zeta Solutions
ORD-101200,2022-10-14,2022-10-19,Central,Michigan,Home Office,Office Supplies,Binders,Storage Model 8 (Technology),1,2.36,5.08,2.24,0.64,Lambda Solutions
ORD-101201,2024-08-24,2024-09-03,Central,Missouri,Home Office,Technology,Machines,Chairs Model 7 (Furniture),5,534.09,10.0,2403.41,337.95,Zeta Enterprises
ORD-101202,2023-12-14,2023-12-24,Central,Texas,Home Office,Furniture,Bookcases,Bookcases Model 4 (Furniture),2,162.92,0.0,325.84,17.51,Gamma LLC
ORD-101203,2022-07-17,2022-07-19,East,Pennsylvania,Home Office,Office Supplies,Paper,Accessories Model 9 (Technology),3,30.92,0.0,92.76,24.3,Delta Corp
ORD-101204,2022-12-23,2022-12-30,Central,Texas,Corporate,Furniture,Bookcases,Art Model 9 (Office Supplies),3,525.3,-0.0,1575.9,277.63,Beta Corp
ORD-101205,2022-05-30,2022-06-07,Central,Missouri,Consumer,Technology,Phones,Storage Model 9 (Technology),1,98.08,10.0,88.27,17.9,Zeta Corp
ORD-101206,2024-07-09,2024-07-16,West,Arizona,Corporate,Technology,Accessories,Tables Model 6 (Furniture),3,164.97,20.0,395.93,63.27,Lambda Solutions
ORD-101207,2023-08-09,2023-08-13,West,Oregon,Home Office,Office Supplies,Paper,Chairs Model 2 (Furniture),3,13.46,5.0,38.36,12.46,Alpha Corp
ORD-101208,2023-02-21,2023-02-22,South,Georgia,Home Office,Office Supplies,Art,Art Model 3 (Office Supplies),3,11.08,20.01,26.59,5.31,Beta Inc
ORD-101209,2023-01-15,2023-01-24,East,New Jersey,Corporate,Technology,Storage,Labels Model 5 (Office Supplies),2,722.12,15.0,1227.6,41.68,Zeta Enterprises
ORD-101210,2022-10-10,2022-10-12,East,Pennsylvania,Home Office,Furniture,Bookcases,Chairs Model 7 (Furniture),3,286.9,15.0,731.59,53.85,Epsilon Corp
ORD-101211,2022-08-30,2022-09-07,West,Arizona,Consumer,Technology,Machines,Bookcases Model 3 (Furniture),2,498.64,0.0,997.28,181.14,Epsilon Inc
ORD-101212,2024-03-10,2024-03-16,West,Oregon,Home Office,Office Supplies,Binders,Labels Model 9 (Office Supplies),3,17.79,0.0,53.37,14.87,Delta Enterprises
ORD-101213,2024-10-21,2024-10-26,East,New York,Corporate,Technology,Phones,Art Model 5 (Office Supplies),6,307.48,0.0,1844.88,47.45,Epsilon Corp
ORD-101214,2022-03-08,2022-03-14,East,New Jersey,Consumer,Office Supplies,Binders,Chairs Model 8 (Furniture),2,17.45,0.0,34.9,8.61,Zeta Corp
ORD-101215,2023-04-28,2023-05-06,West,Arizona,Consumer,Technology,Phones,Binders Model 5 (Office Supplies),2,855.49,0.0,1710.98,244.96,Kappa Enterprises
ORD-101216,2022-06-15,2022-06-24,East,New Jersey,Consumer,Office Supplies,Binders,Chairs Model 4 (Furniture),2,13.48,0.0,26.96,7.72,Lambda Enterprises
ORD-101217,2023-04-07,2023-04-13,East,Massachusetts,Consumer,Furniture,Bookcases,Storage Model 10 (Technology),3,108.98,10.0,294.25,45.1,Alpha LLC
ORD-101218,2024-12-30,2025-01-09,South,Georgia,Corporate,Technology,Storage,Bookcases Model 7 (Furniture),4,75.5,0.0,302.0,37.27,Kappa LLC
ORD-101219,2024-05-30,2024-06-06,East,New York,Home Office,Office Supplies,Binders,Storage Model 5 (Technology),8,14.19,5.0,107.84,30.16,Zeta Inc
ORD-101220,2023-02-01,2023-02-07,East,New York,Home Office,Furniture,Chairs,Chairs Model 2 (Furniture),5,233.75,5.0,1110.31,299.09,Alpha LLC
ORD-101221,2024-04-25,2024-05-04,Central,Illinois,Consumer,Technology,Accessories,Machines Model 5 (Technology),3,817.52,0.0,2452.56,380.43,Beta Corp
ORD-101222,2022-09-17,2022-09-25,West,California,Home Office,Office Supplies,Labels,Art Model 8 (Office Supplies),3,13.16,0.0,39.48,17.26,Delta Inc
ORD-101223,2022-09-23,2022-10-03,East,New York,Corporate,Technology,Phones,Bookcases Model 10 (Furniture),2,438.56,5.0,833.26,158.1,Delta Solutions
ORD-101224,2024-01-02,2024-01-06,East,Massachusetts,Home Office,Office Supplies,Labels,Storage Model 2 (Technology),7,10.13,0.0,70.91,14.43,Delta Enterprises
